"Kane Brown, Swae Lee, Khalid - Be Like That - feat. Swae Lee & Khalid",117.1875,0.5120983719825745,0.25196754932403564,2538.2275319172686,3249.9697061358606,5527.8812433766525,0.03774719902113894
"KAROL G, Nicki Minaj - Tusa",133.92857142857142,0.41227391362190247,0.2779364287853241,2175.1323588690843,2726.2713223450482,4261.537235086343,0.04260168310112507
KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat - Gati Bali,114.84375,0.3389042913913727,0.09399151057004929,1092.2599276088072,1304.4110903922146,1855.4854129816677,0.03315224843579505
KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat - Gati Mardika,119.68085106382979,0.4238385558128357,0.1056990772485733,1568.0582413015643,1848.496759209388,3092.7103441642594,0.035546305498933554
Mariah Carey - All I Want for Christmas Is You,147.65625,0.35931339859962463,0.1531485617160797,3546.7162421550283,3646.1133819301394,7951.0567876344085,0.08867880544354839
"Master KG, Nomcebo Zikode - Jerusalema (feat. Nomcebo Zikode)",123.046875,0.5130544900894165,0.23603151738643646,3054.7093464947643,3851.9952269241844,7225.419087088107,0.0494625942377687
"Ozuna, Camilo - Despeinada",165.44117647058823,0.4798172414302826,0.2150416225194931,2644.6157796753405,3271.968998994214,5673.345213456073,0.04763462235239301
Phil Regan - When Irish Eyes Are Smiling,126.04801829268293,0.3031832277774811,0.12861500680446625,1505.0748862237674,1824.0295299432116,2814.899073125958,0.041746669662755066
Polo G - Martin & Gina,110.29411764705883,0.46558672189712524,0.21895518898963928,2369.5089249475764,2834.045882421039,4839.2285693112,0.04242167709793036
Pop Smoke - What You Know Bout Love,112.5,0.500739574432373,0.21700645983219147,2852.169447683752,3076.0962560310636,5931.986254989546,0.0591715634008902
"Pop Smoke, 50 Cent, Roddy Ricch - The Woo (feat. 50 Cent & Roddy Ricch)",133.92857142857142,0.5331571102142334,0.3230215311050415,2774.3324109325767,3359.137361715736,6182.917015597194,0.043356875580642204
"Post Malone, 21 Savage - rockstar (feat. 21 Savage)",160.71428571428572,0.5323888063430786,0.22741778194904327,1727.4142879734366,2413.4515124150644,3591.52194225172,0.026094063519800672
Regard - Ride It,117.45383522727273,0.5403225421905518,0.24575366079807281,2683.1205887246315,3194.8201157715357,5993.09383680125,0.049038128805304795
Ritt Momney - Put Your Records On,122.28260869565217,0.4510623812675476,0.12641513347625732,2084.81910816754,2655.433299377209,4315.163815598724,0.03864479230845897
"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko - Relación - Remix",114.79591836734694,0.4449031949043274,0.23161953687667847,3181.7030238576476,3542.0757473470762,6913.548445167485,0.05557690737011948
"Sech, J Balvin - La Luz",127.8409090909091,0.42158374190330505,0.1865374743938446,2424.585930831173,3017.6111470183064,5157.825515124945,0.04396313337420539
Shawn Mendes - Wonder,139.6748310810811,0.47440820932388306,0.11954338103532791,1873.4125169078104,2478.0307313925355,3797.4089493084552,0.03600017708022666
"Shawn Mendes, Justin Bieber - Monster (Shawn Mendes & Justin Bieber)",144.23076923076923,0.4613766372203827,0.21905377507209778,2882.599211094181,3368.2759168269718,6427.785515826836,0.04989853091724369
"Super Yei, Sammy, Jone Quest, Towy, Osquel, Beltito, Sammy & Falsetto - Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",165.44117647058823,0.42238008975982666,0.2299785166978836,2633.64377274586,3086.798240416195,5438.405722940887,0.04514682657964222
"Tainy, J Balvin - Agua (with J Balvin) - Music From #Sponge On The Run# Movie",100.44642857142857,0.4399928152561188,0.2222398817539215,2485.6302889028757,3089.9361846684887,5388.082934874713,0.042755433569634425
Tate McRae - you broke me first,123.046875,0.44107335805892944,0.18067537248134613,1830.6351338054983,2575.9585641802723,3846.927738682671,0.03141517226376732
The Neighbourhood - Daddy Issues,84.72079918032787,0.5351897478103638,0.16205130517482758,1693.8855058554857,2400.1917507787666,3516.630297125708,0.02919266941626029
The Weeknd - Blinding Lights,114.84375,0.5222220420837402,0.2015123814344406,2128.2740186045335,2619.608906981884,4442.715768628133,0.041664313451994076
Tiësto - The Business,120.18531976744185,0.49364086985588074,0.18429216742515564,1903.5692909255747,2482.772742410519,3758.491354158792,0.037806139202827334
"Topic, A7S - Breaking Me",122.28260869565217,0.48435139656066895,0.2520177364349365,2904.543652929639,3403.3580960541667,6621.603130016051,0.05013167134831461
Travis Scott - HIGHEST IN THE ROOM,152.02702702702703,0.5468220114707947,0.2088887095451355,2191.537937613675,2910.6456565728795,4978.636635878736,0.030702449316688765
